Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
28.27,50.46762847900391,49.532371520996094,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.338877201080322,8.057525634765625,79.65408325195312,17.853092193603516,98.97212982177734,1.027870535850525,0.2881920039653778,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.50447082519531,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258179530752.0,2757796096.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4224390983581543,0.365209766796657,602603904.0,63910603.428571425,1270445.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.37,50.43609619140625,49.56390380859375,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.551751136779785,7.998400688171387,79.65408325195312,17.853092193603516,98.95542907714844,1.0445683002471924,0.2978980839252472,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,66.20116424560547,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254909251584.0,2716802048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4298342168331146,0.365209766796657,603690944.0,63910603.428571425,1274438.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.47,50.45674514770508,49.54325485229492,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.790160655975342,8.020909309387207,79.65408325195312,17.853092193603516,98.94638061523438,1.053623080253601,0.3040485680103302,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,83.90721893310547,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259789815808.0,2755455744.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4421364367008209,0.365209766796657,629292864.0,63910603.428571425,1315644.5,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.57,50.47414016723633,49.527740478515625,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.840370178222656,8.092134475708008,79.65408325195312,17.853092193603516,98.9162368774414,1.0837661027908323,0.2913637161254883,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,76.7341079711914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262145196032.0,2759070208.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4646144807338714,0.365209766796657,660712576.0,63910603.428571425,1364473.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.67,50.44203186035156,49.55590438842773,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.47675895690918,8.00192642211914,79.65408325195312,17.853092193603516,98.9618148803711,1.0381871461868286,0.298117071390152,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,77.62229919433594,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256282312704.0,2734392832.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4263677895069122,0.365209766796657,602843008.0,63910603.428571425,1272308.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.77,50.46880722045898,49.531192779541016,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.481685161590576,8.043802261352539,79.65408325195312,17.853092193603516,98.94830322265624,1.0516968965530396,0.2832383513450622,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,77.91278839111328,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,250458046464.0,2659798016.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4387424290180206,0.365209766796657,603289856.0,63910603.428571425,1270362.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.87,50.46942138671875,49.58057022094727,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.442331790924072,7.986130237579346,79.65408325195312,17.853092193603516,98.94063568115234,1.0593620538711548,0.2964100539684295,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,78.5104751586914,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259817947136.0,2776292864.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4222517609596252,0.365209766796657,627480640.0,63910603.428571425,1314030.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
28.97,50.44936752319336,49.54036712646485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.042651176452637,8.07735824584961,79.65408325195312,17.853092193603516,98.91655731201172,1.083444595336914,0.2994617223739624,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,91.30611419677734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262941360128.0,2769211136.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4625685214996338,0.365209766796657,660222016.0,63910603.428571425,1364731.25,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.9037971496582,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,33.0,2.1677069664001465
29.0,50.44936752319336,49.54036712646485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.042651176452637,8.07735824584961,79.65408325195312,17.853092193603516,98.91655731201172,1.083444595336914,0.2994617223739624,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,91.30611419677734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262941360128.0,2769211136.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4625685214996338,0.365209766796657,660222016.0,63910603.428571425,1364731.25,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,3.0,2.1677069664001465
29.01,50.44936752319336,49.54036712646485,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.042651176452637,8.07735824584961,79.65408325195312,17.853092193603516,98.91655731201172,1.083444595336914,0.2994617223739624,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,91.30611419677734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262941360128.0,2769211136.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4625685214996338,0.365209766796657,660222016.0,63910603.428571425,1364731.25,1437024640.0,8.979533195495605,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,3.0,2.1677069664001465
29.08,50.42526626586914,49.53714370727539,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.611947536468506,7.994003772735596,79.65408325195312,17.853092193603516,98.97081756591795,1.0291807651519775,0.2757269740104675,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,71.19625091552734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258146205696.0,2739219456.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4423123002052307,0.365209766796657,604180864.0,63910603.428571425,1270584.125,1437024640.0,8.979533195495605,117.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,47.0,40.0,45.0,28.0,26.0,29.0,72.0,456.0,2.0,83.87320041656494,3196.0,3.0,2.1677069664001465
29.16,50.42526626586914,49.53714370727539,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.611947536468506,7.994003772735596,79.65408325195312,17.853092193603516,98.97081756591795,1.0291807651519775,0.2757269740104675,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,71.19625091552734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258146205696.0,2739219456.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4423123002052307,0.365209766796657,604180864.0,63910603.428571425,1270584.125,1437024640.0,8.974536895751953,1436.0,948.0,14072.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,3.0,2.1678006649017334
29.18,50.46793746948242,49.53206253051758,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.517198085784912,8.050854682922363,79.65408325195312,17.853092193603516,98.95555114746094,1.0444518327713013,0.288699597120285,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.54827117919922,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,253191503872.0,2694269696.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4331408441066742,0.365209766796657,603429440.0,63910603.428571425,1269428.625,1437024640.0,8.974536895751953,1436.0,948.0,14072.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,3.0,2.1678006649017334
29.22,50.46793746948242,49.53206253051758,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.517198085784912,8.050854682922363,79.65408325195312,17.853092193603516,98.95555114746094,1.0444518327713013,0.288699597120285,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.54827117919922,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,253191503872.0,2694269696.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4331408441066742,0.365209766796657,603429440.0,63910603.428571425,1269428.625,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.28,50.43661880493164,49.56338119506836,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.313489437103272,8.014840126037598,79.65408325195312,17.853092193603516,98.96959686279295,1.0304044485092163,0.2782593667507171,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,72.60884857177734,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,259461742592.0,2773465344.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4210715889930725,0.365209766796657,604484160.0,63910603.428571425,1284921.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.38,50.44948959350586,49.55051040649414,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,7.026049613952637,8.06037425994873,79.65408325195312,17.853092193603516,98.90923309326172,1.0907632112503052,0.3097870051860809,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,83.06617736816406,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,262103646208.0,2757871872.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4652197659015655,0.365209766796657,661611712.0,63910603.428571425,1366026.875,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.48,50.4620475769043,49.5379524230957,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.686885833740234,7.987206935882568,79.65408325195312,17.853092193603516,98.94493865966795,1.0550624132156372,0.289179652929306,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,78.2807846069336,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,258942009344.0,2747395840.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4425099492073059,0.365209766796657,627369088.0,63910603.428571425,1311860.375,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.58,50.468406677246094,49.53159332275391,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.4224371910095215,8.052332878112793,79.65408325195312,17.853092193603516,98.95428466796876,1.045714020729065,0.2841606736183166,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,68.52078247070312,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,252749791232.0,2688677888.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4340144693851471,0.365209766796657,603187968.0,63910603.428571425,1268401.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.68,50.43699645996094,49.56300354003906,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.484714508056641,8.029955863952637,79.65408325195312,17.853092193603516,98.9524917602539,1.0475093126296997,0.281963974237442,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,72.83908081054688,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,252206776320.0,2683801088.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4342964887619018,0.365209766796657,602111616.0,63910603.428571425,1268525.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.78,50.479042053222656,49.55583953857422,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.789724826812744,8.012014389038086,79.65408325195312,17.853092193603516,98.91030883789062,1.089690327644348,0.3085705637931824,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,73.30172729492188,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260251320320.0,2752243200.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4506886601448059,0.365209766796657,660804288.0,63910603.428571425,1362712.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.88,50.43317794799805,49.53239440917969,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.860375881195068,8.030668258666992,79.65408325195312,17.853092193603516,98.94791412353516,1.0520881414413452,0.3146906197071075,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,73.69446563720703,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260601004032.0,2750182912.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4576415419578552,0.365209766796657,627920960.0,63910603.428571425,1313131.125,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
29.98,50.46207046508789,49.53792953491211,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.431575775146484,8.05671215057373,79.65408325195312,17.853092193603516,98.95406341552734,1.0459372997283936,0.3018963634967804,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,84.7895736694336,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254096982016.0,2705728000.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4314152896404266,0.365209766796657,603660864.0,63910603.428571425,1273169.875,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.55857467651367,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,33.0,2.1678006649017334
30.0,50.46207046508789,49.53792953491211,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.431575775146484,8.05671215057373,79.65408325195312,17.853092193603516,98.95406341552734,1.0459372997283936,0.3018963634967804,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,84.7895736694336,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254096982016.0,2705728000.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4314152896404266,0.365209766796657,603660864.0,63910603.428571425,1273169.875,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,3.0,2.1678006649017334
30.02,50.46207046508789,49.53792953491211,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.431575775146484,8.05671215057373,79.65408325195312,17.853092193603516,98.95406341552734,1.0459372997283936,0.3018963634967804,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,84.7895736694336,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,254096982016.0,2705728000.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4314152896404266,0.365209766796657,603660864.0,63910603.428571425,1273169.875,1437024640.0,9.015430450439451,115.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,3.0,2.1678006649017334
30.08,50.43718338012695,49.56281661987305,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.511314868927002,8.016629219055176,79.65408325195312,17.853092193603516,98.94207763671876,1.057925820350647,0.274387001991272,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,70.00296020507812,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,250105118720.0,2656537600.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4395818710327148,0.365209766796657,603093248.0,63910603.428571425,1268803.5,1437024640.0,9.015430450439451,115.0,2.0,6330.0,1.0,22.83596611022949,2110.0,1651.0,3.0,43.0,43.0,50.0,28.0,26.0,33.0,72.0,456.0,2.0,84.19663906097412,3196.0,3.0,2.1678006649017334
30.16,50.43718338012695,49.56281661987305,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.511314868927002,8.016629219055176,79.65408325195312,17.853092193603516,98.94207763671876,1.057925820350647,0.274387001991272,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,70.00296020507812,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,250105118720.0,2656537600.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4395818710327148,0.365209766796657,603093248.0,63910603.428571425,1268803.5,1437024640.0,9.02080535888672,1436.0,948.0,14072.0,2.0,36.218971252441406,2110.0,1651.0,3.0,53.0,48.0,53.0,36.0,26.0,32.0,72.0,456.0,2.0,84.18405652046204,3196.0,3.0,2.164390802383423
30.18,50.4586067199707,49.5413932800293,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.685366630554199,8.026371002197266,79.65408325195312,17.853092193603516,98.9332046508789,1.066798448562622,0.3191660344600677,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,73.71517181396484,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256361365504.0,2712629248.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4490748941898346,0.365209766796657,628528960.0,63910603.428571425,1306850.75,1437024640.0,9.02080535888672,1436.0,948.0,14072.0,2.0,36.218971252441406,2110.0,1651.0,3.0,53.0,48.0,53.0,36.0,26.0,32.0,72.0,456.0,2.0,84.18405652046204,3196.0,3.0,2.164390802383423
30.22,50.4586067199707,49.5413932800293,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.685366630554199,8.026371002197266,79.65408325195312,17.853092193603516,98.9332046508789,1.066798448562622,0.3191660344600677,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,73.71517181396484,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,256361365504.0,2712629248.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4490748941898346,0.365209766796657,628528960.0,63910603.428571425,1306850.75,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.218971252441406,2110.0,1651.0,3.0,53.0,48.0,53.0,36.0,26.0,32.0,72.0,456.0,2.0,84.18405652046204,3196.0,33.0,2.164390802383423
30.28,50.45283126831055,49.54716873168945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,6.973568916320801,8.043054580688477,79.65408325195312,17.853092193603516,98.91221618652344,1.0877856016159058,0.3042403757572174,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,80.675048828125,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,260809850880.0,2743483648.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,0.4671247005462646,0.365209766796657,659723584.0,63910603.428571425,1356696.0,1437024640.0,9.009243965148926,1155.0,451.0,12253.0,2.0,36.218971252441406,2110.0,1651.0,3.0,53.0,48.0,53.0,36.0,26.0,32.0,72.0,456.0,2.0,84.18405652046204,3196.0,33.0,2.164390802383423
