Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
28.36,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.526836395263672,7.979201793670654,30.462243216378347,9.05357824053083,0.3341524004936218,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,84.4405288696289,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2310770176.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1206509.75,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.54526519775391,2194.0,2361.0,3.0,51.0,50.0,56.0,21.0,25.0,31.0,72.0,456.0,2.0,78.20557355880737,3196.0,1.0,65.0,2.163269519805908
28.46,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.248098850250244,8.049758911132812,30.462243216378347,9.05357824053083,0.3227921724319458,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,74.1143569946289,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2357810944.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1158648.25,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.54526519775391,2194.0,2361.0,3.0,51.0,50.0,56.0,21.0,25.0,31.0,72.0,456.0,2.0,78.20557355880737,3196.0,1.0,65.0,2.163269519805908
28.56,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.823400497436523,8.014884948730469,30.462243216378347,9.05357824053083,0.2948753535747528,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,74.6865463256836,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2339221248.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1121550.25,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.54526519775391,2194.0,2361.0,3.0,51.0,50.0,56.0,21.0,25.0,31.0,72.0,456.0,2.0,78.20557355880737,3196.0,1.0,65.0,2.163269519805908
28.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.823400497436523,8.014884948730469,30.462243216378347,9.05357824053083,0.2948753535747528,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,74.6865463256836,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2339221248.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1121550.25,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,51.0,50.0,56.0,21.0,25.0,31.0,72.0,456.0,2.0,78.20557355880737,3196.0,1.0,65.0,2.163269519805908
28.66,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.930964469909668,8.039658546447754,30.462243216378347,9.05357824053083,0.3067121505737304,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,82.44072723388672,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2291496192.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1114716.125,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,51.0,50.0,56.0,21.0,25.0,31.0,72.0,456.0,2.0,78.20557355880737,3196.0,1.0,65.0,2.163269519805908
28.76,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.231710910797119,7.962337493896484,30.462243216378347,9.05357824053083,0.3111307024955749,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,70.92157745361328,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2339610624.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1156948.5,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2361.0,3.0,51.0,50.0,56.0,21.0,25.0,31.0,72.0,456.0,2.0,78.20557355880737,3196.0,1.0,65.0,2.163269519805908
28.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.231710910797119,7.962337493896484,30.462243216378347,9.05357824053083,0.3111307024955749,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,70.92157745361328,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2339610624.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1156948.5,153643.890625,8.165061950683594,102.0,2.0,6330.0,1.0,22.742305755615234,2194.0,2361.0,3.0,51.0,50.0,56.0,21.0,25.0,31.0,72.0,456.0,2.0,78.20557355880737,3196.0,1.0,65.0,2.163269519805908
28.86,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.434807777404785,8.093692779541016,30.462243216378347,9.05357824053083,0.3414724171161651,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,71.2060546875,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2321075456.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1204323.5,153643.890625,8.192277908325195,1443.0,949.0,13922.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
28.93,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.434807777404785,8.093692779541016,30.462243216378347,9.05357824053083,0.3414724171161651,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,71.2060546875,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2321075456.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1204323.5,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
28.97,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.82111120223999,7.992368698120117,30.462243216378347,9.05357824053083,0.2981466650962829,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,66.7101821899414,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2384577536.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1123549.75,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.07,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.994584083557129,8.051594734191895,30.462243216378347,9.05357824053083,0.3192631304264068,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,65.8428955078125,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2254683648.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1110149.625,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.17,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.880115032196045,8.006355285644531,30.462243216378347,9.05357824053083,0.2900665998458862,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,66.3853530883789,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2338107136.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1115479.5,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.27,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.485347270965576,8.05920124053955,30.462243216378347,9.05357824053083,0.3314600586891174,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,63.5254020690918,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2341342208.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1206317.5,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.37,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.073212146759033,7.995913028717041,30.462243216378347,9.05357824053083,0.3124211132526397,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,68.69133758544922,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2376586496.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1156948.25,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.47,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.946742534637451,8.03228759765625,30.462243216378347,9.05357824053083,0.3147003352642059,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,66.27574157714844,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2284506880.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1110917.125,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.57,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.983603477478027,8.009394645690918,30.462243216378347,9.05357824053083,0.3047511875629425,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,74.42316436767578,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2305530880.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1111757.375,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,36.0937728881836,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.983603477478027,8.009394645690918,30.462243216378347,9.05357824053083,0.3047511875629425,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,74.42316436767578,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2305530880.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1111757.375,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.67,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.309262752532959,8.024460792541504,30.462243216378347,9.05357824053083,0.3402377665042877,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,70.7685317993164,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2336743936.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1203636.75,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.77,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.301516056060791,8.02879810333252,30.462243216378347,9.05357824053083,0.3002592027187347,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,68.89957427978516,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2367359488.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1153821.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.301516056060791,8.02879810333252,30.462243216378347,9.05357824053083,0.3002592027187347,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,68.89957427978516,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2367359488.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1153821.0,153643.890625,8.15876293182373,102.0,2.0,6330.0,1.0,22.742305755615234,2194.0,2054.0,3.0,56.0,56.0,61.0,25.0,23.0,35.0,72.0,456.0,2.0,78.32560539245605,3196.0,1.0,65.0,2.1651721000671387
29.86,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.301516056060791,8.02879810333252,30.462243216378347,9.05357824053083,0.3002592027187347,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,68.89957427978516,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2367359488.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1153821.0,153643.890625,8.123641967773438,1443.0,949.0,13922.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
29.87,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.78859806060791,8.04899787902832,30.462243216378347,9.05357824053083,0.2911191284656524,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,67.73784637451172,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2324955648.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1116113.0,153643.890625,8.123641967773438,1443.0,949.0,13922.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
29.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.78859806060791,8.04899787902832,30.462243216378347,9.05357824053083,0.2911191284656524,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,67.73784637451172,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2324955648.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1116113.0,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
29.97,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.066762447357178,7.993235111236572,30.462243216378347,9.05357824053083,0.3043220043182373,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,61.2186164855957,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2277030144.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1112205.0,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
30.07,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.0590925216674805,8.019745826721191,30.462243216378347,9.05357824053083,0.3182254135608673,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,70.16936492919922,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2352483840.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1153985.625,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
30.17,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.477498054504394,8.0485258102417,30.462243216378347,9.05357824053083,0.3065938353538513,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,73.89717102050781,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2351628288.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1206340.0,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
30.27,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.785229206085205,8.044282913208008,30.462243216378347,9.05357824053083,0.3076463639736175,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,74.75483703613281,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2343333120.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1115396.75,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
30.37,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,7.076113700866699,8.007862091064453,30.462243216378347,9.05357824053083,0.2997272610664367,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,79.00128173828125,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2253406720.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1108871.625,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
30.47,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,6.770742416381836,8.060218811035156,30.462243216378347,9.05357824053083,0.2948770523071289,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,68.85243225097656,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,2336726528.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,1114573.25,153643.890625,3.61471438407898,345.0,42.0,11672.0,2.0,35.62653732299805,2194.0,2054.0,3.0,54.0,54.0,59.0,25.0,20.0,31.0,72.0,456.0,2.0,78.21730375289917,3196.0,1.0,65.0,2.16273832321167
